;group1;group2;group3;x1;x2;x3;x4;c1;c2;c3;c4;y1;y2;y3;y4
483;young;female;C;1.817044871;2.08725895;1.359972937;2.065232123;0.703239205;-0.594562097;-1.468764684;-0.978187026;-1.52150707;-1.542187043;-0.850587007;-1.180009327
484;middle;female;A;-0.480059046;-1.829106825;-1.957683331;-0.621283839;0.573094677;1.226290634;1.018550889;-0.50398347;-0.449815011;-1.650149007;-1.41286367;-0.732719606
485;young;male;C;0.244705722;0.652398619;1.092004681;0.349635682;-0.22668906;0.457176607;-0.635696079;0.208194307;-0.422878233;0.890252237;-0.40843595;0.362096894
486;young;male;A;1.99852437;1.698975846;1.885282268;2.151694329;2.250115201;0.016180889;2.469977263;0.709594996;-2.125331375;1.454131459;-1.387788122;1.794333362
487;old;female;B;-0.347415063;0.825024939;0.116953057;2.203860518;0.404236595;-1.46864841;-2.124746071;-0.015777561;-1.986999401;0.11830691;0.313023539;0.34075562
488;middle;male;B;0.917935789;1.692238147;1.474778791;1.891237426;-0.519249623;-1.813585951;-2.354700902;-1.821265155;0.584913771;-0.694061934;1.127705115;0.199106118
489;young;male;C;-0.103035456;-0.767172824;1.200709223;-0.792942516;0.110855443;0.456916856;1.270376068;-0.359492841;-0.40108894;2.81476682;1.412289191;1.320866887
490;young;male;A;-1.297428468;0.479897633;1.10789482;1.553069401;0.636528787;-0.383321857;-0.319350632;0.09669677;-1.759573158;2.798852174;0.721445003;0.875889896
491;middle;female;C;0.339921718;1.003755772;2.498692897;0.695560961;1.634698185;-0.535134617;0.086036999;0.049011527;-0.602491672;0.461479609;-0.972462504;1.306631816
492;old;male;C;0.387870419;0.864162861;-0.60808201;1.921045599;1.218853028;1.344364444;2.622031882;0.1962454;-1.262779732;0.550345898;-0.05327501;-0.809642798
493;old;male;B;1.202272733;-1.129103063;-1.41075731;-0.20039086;0.51693903;-0.553204882;-2.705718993;-0.611374226;-0.691098283;-0.984546979;-0.251764499;-1.177402806
494;middle;female;B;-0.905036849;-0.503528687;0.152076452;-1.852018873;-0.627145733;0.495871114;1.753133672;-0.649760312;-0.05586893;2.281850355;-1.651016307;-0.183881074
495;old;male;A;-1.345590232;0.731691512;-0.590145851;1.624463573;-0.327912086;-1.632569908;-3.336659628;-1.568604431;-0.457886003;-1.370062671;0.75517918;-0.944446388
496;old;male;B;0.848669732;0.338724357;-1.617817712;0.230250194;1.778877719;0.57112067;0.643295107;0.877289531;-1.232156597;-0.744788;0.721098705;-0.509272227
497;middle;female;C;-1.155683548;-0.824932558;0.827767497;0.142999432;0.995347503;-1.434258205;-3.344026889;-0.66502348;0.346647005;-0.40067591;0.486610546;0.800644261
498;middle;female;A;0.74776593;0.732286016;0.855879039;0.522698968;-1.045534679;-1.878709917;-4.10284778;-1.344615641;-0.937994704;-0.992263584;-0.138568021;0.247850923
499;young;male;A;0.14707433;-0.961610346;-2.221326464;-1.324009512;-0.89936754;4.164955131;8.655330001;0.710652987;0.894853961;2.764380844;-1.525176318;0.336416515
500;young;female;C;-0.637425784;0.340754971;0.094424265;0.754183683;0.74886048;-0.447281049;-0.085467431;0.243163699;-1.982067002;2.404001212;-0.954602597;0.942681656
501;middle;female;C;-0.871867033;-0.509881222;0.893207235;-0.988431164;-0.503668622;-0.929086946;0.529658557;-0.955273664;-0.812378183;0.631429704;0.662635741;1.547953687
502;old;male;B;-1.697242639;-0.493793533;-0.900523032;1.146413062;-1.391509646;-2.093788654;-4.521030713;-1.532806437;-4.213442391;-1.386797498;0.419066606;1.181339542
503;old;female;C;-0.590066937;1.074645125;2.236456636;0.728757874;0.818288112;1.756695825;3.840071138;0.209793928;-1.664530635;1.490176873;-0.43710147;-1.677108322
504;young;male;B;2.015199603;2.010573429;0.431018771;3.387696665;1.878670225;0.172928875;0.611515209;1.090143182;-1.806850927;1.792159152;-0.710580433;-1.84231937
505;young;female;A;1.161486737;0.326749801;0.520245195;-0.224875257;-1.145457357;-3.216998308;-6.15493472;-0.148041343;-1.276813479;-0.885942532;-0.709684079;0.128771006
506;old;male;B;-2.121312636;-0.139694775;-0.262144516;0.273636803;0.863995403;0.344288872;0.915441856;-1.19570443;-0.765137023;3.263170979;-0.744207517;0.81060992
507;young;female;C;-1.052589817;-0.374221104;0.164569464;0.894269345;0.055013463;0.284050691;-0.578914294;2.243986978;-1.841279767;0.612554878;0.946925435;0.754360486
508;young;female;B;0.146724026;0.092338764;-1.352234654;0.326185248;-1.387311064;0.80499231;0.72134699;0.351133678;-2.698206628;2.069145563;-1.532527736;-1.014663923
509;middle;female;C;-0.523079142;-1.555386697;-0.738017227;-3.825076498;-3.595169712;-0.337489708;-1.059838377;0.185042563;-0.036260733;1.390295229;0.288361792;1.103378427
510;middle;male;B;-0.658534943;-0.714385442;-1.258142023;-0.915218686;-0.154609877;1.522727626;2.386138097;-2.675312638;-0.979172647;1.387188189;-1.025004281;2.31209342
511;middle;male;C;0.44950906;-1.441148789;1.278698378;-1.125623177;-0.182167813;-0.977390329;-2.316921785;-0.149150346;-0.634417896;-0.111850556;-1.067999232;0.664032271
512;middle;female;B;0.873139413;1.195484075;0.424971108;1.881663566;1.614231327;0.922928953;1.420711225;-0.922734226;-1.319828179;-0.825592617;-0.403631223;-0.138272468
513;old;male;A;0.433948974;-0.074869505;-1.116715986;0.93135629;0.348963687;0.850332253;1.568973566;-0.578409264;0.065928707;0.160081786;1.041663964;1.173979707
514;middle;male;A;-0.654416183;0.76087788;-0.800524132;1.072669392;0.26832347;0.086820267;-1.440526671;-0.396344096;-0.158164051;1.86546535;-0.581530506;0.348822135
515;middle;male;A;-1.54320105;-1.506163072;-0.540124738;-3.350510479;-2.801209325;0.067852835;-0.625189487;-1.58247556;-4.493920401;-0.376454618;0.065565177;-0.833730454
516;young;male;C;2.249191934;2.559153416;2.730236321;2.632128655;0.284052971;-2.622499057;-4.839911571;-0.905069474;-0.291396293;-0.850710907;-0.255220586;-1.591097097
517;young;female;A;0.224702916;-0.411887517;-0.660114465;0.818863397;0.2048197;0.645086881;1.755643198;1.647053058;-2.711001091;-0.321075639;0.508364785;1.681549532
518;middle;female;A;-0.045280587;-0.6224493;0.056956052;1.293802754;0.310665857;-0.713327411;-1.405158554;0.080736522;-0.61664863;0.475728108;-0.908982525;0.491333824
519;young;male;A;-1.219126512;0.621321779;1.130982762;0.528113105;1.657268834;-0.146475074;-0.841876463;-1.031998811;-2.004591018;0.224189084;-0.385105896;-1.163338591
520;middle;female;A;1.342320056;1.593244967;1.942574621;4.097249948;2.900310643;0.045930188;-1.461668567;1.29045184;-1.355352881;-0.404863372;0.870780376;0.673252133
521;middle;male;A;-0.00682079;-0.056676413;1.059475716;-1.328250426;1.888164215;0.288859607;-0.330469448;-0.031687459;-0.622555611;0.151532696;0.034757775;0.929126938
522;old;female;C;-0.926762536;1.463430969;2.64730838;1.534881369;1.125578583;-1.70813435;-4.057025522;-0.735785815;-1.205252013;0.551995771;1.538093393;1.538100394
523;old;male;A;-0.886465679;-0.004560663;-0.786739863;0.578566501;-0.440413461;0.548579423;1.023605817;0.478347012;-2.301082605;0.023946597;-0.046140525;-0.196306328
524;young;male;C;-1.216562502;-1.424742732;-0.374580824;-0.854172181;-1.772171897;-0.700015875;-3.423856576;-0.061861954;-3.817073199;0.205787148;0.364942519;-0.24477538
525;old;male;B;-2.042844734;-0.62774761;2.235291525;-0.580121898;-0.148661928;-0.534823099;-1.068726863;0.46445122;-2.718971758;0.292219757;-1.841443482;-0.12544975
526;middle;female;B;1.193485362;2.362320517;1.831698388;1.698008964;1.381576154;-0.285863822;-0.563730012;1.7800746;0.062224204;-0.056187085;0.483839864;-1.038668767
527;old;female;C;-0.651937705;-0.698471401;-0.830165162;0.108780815;1.440129688;-0.197217513;-0.669118467;-1.715532226;-0.89513173;0.22130499;-0.272391005;1.340390064
528;middle;male;B;0.750042402;1.233291457;-1.005636869;1.628460327;1.187649734;-0.291223627;1.078224644;-0.542212605;-1.92822036;0.320026721;0.164163742;0.448726765
529;middle;female;C;-0.796411969;-1.241857759;-0.724630793;-3.105780978;-0.532957904;-0.521923592;-3.398149099;0.582516907;-1.359979668;-2.502923268;0.680263129;-2.002721667
530;old;female;C;0.559557685;0.801962823;1.455939276;0.196786916;-0.125105664;0.054920979;1.052403458;-0.942891121;0.444757127;0.565501567;0.150134141;2.645030942
531;old;male;B;1.029597323;-0.781622166;-2.13573046;-0.378358565;0.515383699;-0.969334971;-0.226812984;0.123854867;-1.323824244;-0.267286043;0.712266538;0.477859122
532;middle;female;A;0.723285183;0.296505116;-0.923206519;1.000380435;1.592222718;0.552470313;1.861165378;-0.198705841;-0.323204291;0.76251192;0.069401271;0.052984184
533;old;male;C;0.886873348;1.485214021;0.475169844;0.370155705;-0.327233413;-0.005439132;1.714608308;-0.198141645;-0.408852527;1.418556321;-0.93625885;-0.745398182
534;old;female;A;0.394641633;0.620931752;0.982235429;2.236734704;0.994691823;1.865671311;3.391642476;0.108685984;-1.021019294;2.686105085;-2.50213108;0.984493609
535;old;female;A;0.451211438;-0.67925925;-1.253205592;-0.075598174;0.668639103;2.110662741;3.471032942;-0.544030322;-2.3301559;1.912050267;-0.402345858;-0.726134009
536;middle;male;C;-0.383501196;-0.742235917;0.287827859;-0.939401897;-0.93043619;-0.320649104;-2.939725378;0.494419297;-1.686577249;0.142266284;0.93502222;-0.637292137
537;young;male;C;-0.546310632;1.778274483;1.568319827;1.335693571;0.627989809;-0.977089841;-2.062391674;1.622438427;-0.884193333;1.676334514;0.257935002;0.62832845
538;young;male;C;-0.485515655;-0.547813479;-0.19669271;-0.581029458;-0.307072755;-0.18090118;-0.38348655;0.336161806;-3.645774635;0.97703051;1.251944143;1.301793437
539;middle;male;A;0.36581927;0.66972671;-0.500986001;0.271586517;-0.240883872;0.571129916;0.342796934;-0.730692317;-0.848344371;1.394826847;-0.43907689;-0.74497199
540;old;female;A;-0.702389255;-1.147575097;-1.206905193;-1.121603947;0.878363639;-0.300697583;-0.521803432;-1.245882745;-0.080795475;-0.347395355;-0.794685754;0.886799259
541;young;female;A;1.722410704;1.404366433;1.8313628;2.046186207;1.690748855;-2.505198947;-6.784096346;1.670547014;-1.418944091;-2.842273566;0.438564045;0.949996345
542;young;female;B;-0.578069706;-0.425493603;-0.801394772;-1.346460789;-0.106722792;0.988822233;2.577181252;-0.646916675;-1.131190156;1.132683563;0.156422312;-0.517238308
543;middle;male;C;0.558228695;0.047786737;-0.849511138;1.042666562;0.22778939;-1.180737851;-1.598152753;-0.264949115;-0.866926288;0.227961261;0.932398019;-1.966311229
544;young;female;C;0.714572764;1.027322456;0.430204892;0.607507345;-0.770649777;-0.018921206;-1.4362794;0.819482993;-2.588120646;-0.726453538;-0.614555659;1.032772535
545;old;female;A;1.633799612;-0.001454866;-0.591448343;-0.317722531;-0.252782516;1.045533821;3.076821715;-1.074036261;-1.051626337;1.628946757;0.429822013;-0.881185829
546;old;male;A;-0.236317055;-3.477590859;-2.194137448;-2.827906939;-1.687674192;1.189607444;1.566617444;-1.418743872;0.098321572;1.407793762;1.338817273;-1.859405269
547;old;male;A;-0.039194328;-1.107868503;0.17039096;-2.803508903;-1.269408601;2.19380361;5.023312943;-0.339045253;-1.305061337;1.815714084;-0.582560017;1.094454668
548;middle;female;C;0.760064012;0.179558456;-0.21572617;-0.895286127;0.129271961;-1.083537893;-2.363946155;-0.630348159;-0.341965921;-1.41957273;-0.620360395;-0.789827151
549;middle;female;B;-0.988678857;-0.653304392;0.375990207;-0.035190779;-1.369703259;-1.273208122;-3.20628691;1.015246592;-1.52139223;0.129822289;-0.244196352;-0.545076003
550;middle;male;A;0.843716134;0.4373657;0.920256106;0.538777955;-0.595722856;-0.79589258;-1.894417616;-0.458921522;0.978127464;-0.705153137;-0.845709434;0.474773205
551;old;male;B;0.35929346;-0.494068043;0.033662498;-0.88170206;1.503974153;-0.597162265;0.593756527;3.005734532;-0.859881357;2.601031549;0.746109589;-1.396789854
552;young;male;B;0.068888798;-0.460390458;0.032798218;0.501653023;1.344719688;-0.156129587;0.451544088;0.74093627;-1.765190105;0.909536521;1.039380445;0.1730896
553;middle;female;A;0.578670144;1.618468165;2.271014737;-0.565539255;0.479913837;-0.112981031;-0.224558165;-0.664628048;-0.410212881;0.240061011;0.17409073;0.496076307
554;middle;male;A;0.383550171;0.629552744;2.173947561;0.078350444;-0.21508138;0.247138123;0.505008101;0.209108677;-0.596691662;0.795064465;-1.134567597;-0.147415269
555;young;female;B;-0.492273449;-2.390720826;-1.89378347;-3.678333246;-1.27980761;-1.486996991;-3.836661768;-1.004583198;-2.562124278;-0.803227808;0.308475634;0.48422647
556;old;female;C;0.961736035;2.40673847;1.759542851;2.504680068;1.159337635;-1.221933971;-1.144512685;0.434520677;-1.717365987;1.167871188;0.261867259;-0.748826147
557;middle;male;A;-0.254126881;-0.704144264;-1.405637462;-0.347324151;-0.739648146;0.659536527;3.18953877;0.50949366;-0.636478255;0.380200206;0.779421786;0.410563425
558;old;female;C;1.130877864;2.550078349;2.956609177;2.317251967;2.049131279;-1.075346951;-3.197838502;-1.568909497;-1.07158189;-0.409164631;-0.796765001;0.043267952
559;old;male;A;0.176866524;0.311882266;1.307956397;1.247243815;0.160754115;1.104722786;1.808796397;-2.111675275;-1.550208242;1.456528081;0.420982967;-2.982349474
560;young;female;B;-0.558308741;-0.295617811;-1.425598665;-0.662690577;-1.364329949;-0.712243981;-2.661885055;0.745487778;-1.880637783;-0.301587125;-0.495721882;0.515365211
561;young;female;C;0.885718129;2.651136543;2.958295849;3.331249573;1.915662698;1.672380987;4.366364795;1.359415349;-0.596540625;1.47416006;0.028391952;0.97267288
562;middle;male;B;-1.191492601;-1.087498872;-0.222350097;-1.538215232;-0.967571315;1.029846626;1.332330337;0.363906991;-2.798560109;2.071587948;-0.560711504;-0.366183715
563;old;male;C;-0.45911226;-0.549177833;-0.174292377;-0.316678312;0.075574396;-1.322676733;-2.747950349;0.475488339;0.146677134;-0.465196693;0.145884043;-0.544711475
564;middle;female;B;0.438990143;-0.393081643;1.69044941;-1.530525807;0.178158865;-1.113320285;-2.997297417;-0.82067889;0.813524512;0.073726042;-1.016812278;0.910351072
565;old;female;C;-0.890677578;-0.173036794;-0.03869423;0.124048649;2.035224242;-0.021478507;1.49918124;0.124262109;-0.212434779;1.697662637;0.337761396;2.30059014
566;old;female;A;1.53808164;1.782300117;-0.930381532;0.093744915;-1.746214242;0.442044204;0.898332543;-0.880664681;1.154646377;0.427452668;-0.73792289;-0.130809426
567;young;male;C;-0.105820351;-1.439051942;-0.525696758;-0.379353064;-1.955617281;0.594001168;1.432807034;-0.6056663;-1.589343104;1.600920266;0.316903986;1.284326127
568;old;female;B;0.331608611;0.509260664;1.750064831;-0.408186147;2.260710305;-1.489975284;-2.917161199;1.044154767;-1.451451497;1.251267938;-1.609895713;-1.132907659
569;middle;female;C;-0.181785279;-1.12874029;-0.850133879;-1.510657343;-0.893277051;-0.901513296;-0.850084326;-1.253925816;0.07437511;-0.739177709;0.280016417;-1.932673098
570;middle;female;A;-0.098567988;2.337792473;2.880498463;1.649722789;0.513214004;-0.315846938;-0.885093968;0.407475032;-1.562267846;2.17535344;0.987326799;-0.841020331
571;old;female;A;-2.082298519;-3.181239687;-3.716632676;-2.093547852;0.484549098;-0.918200777;-1.725352958;-0.732832944;-2.897851409;-1.940130238;1.285694844;-0.416345247
572;young;female;A;-1.116342416;1.124335438;1.576552258;0.653347021;0.12283403;-0.070603037;0.487083288;-0.420515068;-2.223366483;3.081671099;0.396015707;-0.377394798
573;middle;female;C;0.911273065;1.464981056;1.124262241;-0.432016952;0.020788541;-1.505313137;-2.261147584;0.910723753;-1.081758809;-1.105766337;-1.471906865;-0.473740306
574;middle;female;A;0.217496745;0.853005797;2.186098273;-0.376385373;0.245713549;-0.60810025;-0.251454822;0.467273912;-0.979174898;0.990428225;-0.000119788;0.175327948
575;young;male;C;1.500840048;1.945842091;1.535288145;2.909645157;0.998663614;0.962961674;2.663285;0.052475292;-1.63231029;1.287202;-1.124082458;0.04138716
576;young;male;A;-0.697766338;-0.817737496;-1.132828856;0.134653659;1.492938563;-0.726134958;-4.284055166;1.269518464;-0.746367519;0.506634558;-1.111587876;1.076914643
577;old;female;B;-1.079477383;-0.915954857;-1.706589236;0.846583779;0.33994771;-0.100908856;2.258429863;0.438439082;-3.486583784;0.867840926;0.395517348;-0.055818051
578;old;female;A;-1.677550192;-2.344978191;-2.293201324;-2.40642449;-1.113287371;0.580227861;0.018508019;-0.673365992;-2.804847696;1.003437479;-0.768991829;0.626109183
579;middle;female;C;0.133198245;0.340344752;0.765860601;0.626517796;0.05415449;-1.618930089;-1.561404063;-1.383951435;-0.548838742;-1.177646255;-0.874224261;0.001436247
580;middle;male;B;0.475746498;1.093900201;1.203134863;-1.615289038;-1.612281882;1.472620848;4.699393714;-0.511062628;-0.14380753;1.780726356;-1.089973367;-1.82961873
581;middle;female;B;-0.814366189;-0.881178233;-1.553437045;-1.829589328;-1.16304862;-0.532992479;-0.99633967;-1.202333201;-3.67881197;1.213862296;0.775884717;-0.535185256
582;old;male;C;-0.414972694;3.339109527;3.278137057;2.669038771;1.428925923;-0.98967927;-0.295973965;0.067321024;-1.70004835;2.30567021;-2.322944175;1.024681904
583;young;female;C;0.735593592;2.440339643;1.462160927;3.989734247;0.964306846;-0.225840965;0.548140202;-0.049205142;-1.571842971;-0.075658216;0.561148184;-0.431117372
584;middle;female;A;-0.012295703;1.716899596;-0.456126594;1.182777077;-0.704403907;0.129773299;3.0656406;1.658302296;-1.110946773;3.096691075;0.572563412;0.276816401
585;middle;male;B;0.480500029;-0.024311701;-0.584369005;0.528063507;0.628869046;1.085199835;2.912885073;-0.317759184;-0.83302624;0.005101674;0.001222806;-0.184710897
586;old;female;A;0.819954903;0.400181445;1.046045049;0.167781423;1.677988665;0.338965929;2.325254017;-0.359945781;-1.429449818;1.480060698;-2.118491918;0.430772355
587;old;female;A;0.608632303;0.786791572;0.600889102;0.297897486;0.448508426;0.527422791;1.228552753;0.973592393;-0.659159439;0.906967144;-0.310741621;0.288693645
588;middle;male;C;0.724120054;3.499178092;1.896205177;2.838029017;1.157151172;0.270912745;1.739238241;0.366074453;-0.377901566;1.828306701;-0.674479658;-1.475283087
589;young;male;B;-0.457619886;-0.465142825;0.263515359;-0.624721681;-0.572177282;-0.531417208;-0.321350475;1.241086643;-1.046401943;1.557657073;0.340707755;-0.995834788
590;young;female;A;-1.395910275;-0.600401268;0.674344451;-0.519358024;1.539045436;-0.655540419;-1.299283445;-0.105514169;0.20193842;2.870601755;0.541132475;-0.399662475
591;old;female;B;0.156024891;-0.384282875;-0.21777111;0.063384547;-0.419461968;1.240108557;2.317813673;-0.483481464;-1.230721834;0.709486442;-0.953970788;-1.368385598
592;old;male;A;-0.278040679;0.884886299;1.199703406;1.254532462;-0.253889383;-0.59292276;-2.555211597;-0.603606273;-0.641502293;-0.153914627;-0.318844943;0.151556592
593;middle;female;B;0.014230834;0.773925509;1.70467098;1.457761181;1.806609946;-1.327957375;-1.364324196;1.343150546;-1.431445147;2.083236326;-0.927403553;0.918528835
594;middle;male;C;-0.997432303;-2.878809378;-1.525081085;-3.712581215;-2.272221941;-0.498949123;-0.809731448;0.403436327;-2.469976531;-2.151716437;0.226796604;-0.292937634
595;young;female;C;1.367283328;0.971514587;1.584078276;0.899447578;0.279238748;-1.290087273;-0.781502586;-0.763642354;-1.986724923;0.619149134;-0.242784999;-1.337431651
596;middle;male;C;0.33682491;-1.025286932;0.823670383;-0.95607605;-0.945947433;-0.223158725;1.663484493;0.285343818;0.441708179;-0.49712589;-0.047161981;-0.276182503
597;middle;male;A;-0.861349678;-2.048849551;-0.982243607;-1.477485848;-0.321215711;1.915683992;4.008794272;0.501372695;-0.919359524;2.554001283;1.887229833;-0.836964874
598;middle;male;A;-2.186095327;-1.421594182;-1.080965392;-2.91846101;-0.310005978;3.452173421;8.131714773;1.007347793;-2.054821295;3.843747847;0.904167656;1.345557355
599;old;male;B;0.706487921;0.330302434;0.290627546;0.621739396;-0.517035636;0.172280485;0.340160753;0.050524525;0.001969258;0.954766243;-1.871391153;0.397693007
600;old;male;A;-0.927691615;1.152409575;0.452904106;1.668343072;0.664223302;0.730143153;3.583193204;-0.192349442;-0.198854307;1.189180865;0.348175415;1.276199877
601;middle;female;A;-0.36395537;-0.487112725;-0.152736406;-0.906317424;-1.283166031;0.897470854;1.869868601;-0.29884854;-1.457958821;2.263924872;0.091764469;0.293776387
602;young;female;C;0.831507954;0.382443414;-1.084142588;-0.024226423;0.071431222;1.661426145;4.762526447;-0.523787957;-1.652073415;2.404364878;-0.519674576;-1.692812123
603;middle;male;B;0.377209605;0.2944423;-0.364552875;0.615214106;0.33062485;0.185383846;-0.158985275;-0.340696486;-0.398669808;0.825645633;-0.938247109;0.087729098
604;middle;female;A;0.80830949;1.343551289;0.456175642;0.992029554;0.893001561;-0.346593074;0.1549742;1.351488515;0.818986977;0.165917417;2.024804162;-0.173920134
605;old;female;C;1.152517121;1.50753174;-0.505946957;1.37101428;0.33014261;1.498835557;4.741793693;-0.806531304;-0.353388702;0.49739334;-0.180917024;0.233439146
606;middle;female;C;-1.341097823;-1.347338758;-0.150403502;-0.335242375;-1.18951366;0.374526136;0.329268972;0.159367246;-3.124133217;0.215303127;-1.462411452;-0.478083672
607;old;male;A;1.015799698;1.108626624;-0.133633558;2.005395223;0.353047132;-0.422193264;0.582472141;1.561833614;-1.156578107;-0.221275133;-0.523448983;0.327072609
608;young;male;B;0.710562065;0.191063759;-0.577371685;-0.863620239;0.519147927;1.043085157;1.585243103;1.578225224;-1.852753709;2.282270475;0.108381818;-0.551609022
609;young;male;A;-2.577716487;-2.281458715;-2.756384152;-0.877391472;-3.201958569;1.537495999;3.161640719;0.656532895;-5.250438065;2.09858118;-1.28901381;-0.271737888
610;middle;male;C;2.206291324;1.895553812;1.366133772;1.013130898;-1.306723618;0.102340054;1.062711152;-1.397321659;2.385942984;-0.516665168;0.25222415;1.144003822
611;young;female;A;-0.077163583;-0.726003051;-0.466045706;-3.612443489;-0.790796252;2.488401845;4.714703636;0.218442488;-3.761615118;1.315665128;1.528695594;0.332515918
612;middle;male;C;-0.78909371;-2.180462969;-2.542300161;-1.386310651;-0.957248117;0.495448254;-0.506236606;-0.49624443;-0.358684523;-0.682191785;-0.13462193;1.095632493
613;old;male;C;0.016518497;1.324893542;2.41456407;0.766301863;-0.953404802;-1.764323387;-1.488668538;-0.257208328;-1.89288238;-0.802361809;-0.346041768;-0.676562308
614;old;male;C;-0.71174262;-1.965316432;-2.9267862;-1.696844578;-1.198313538;0.702374479;0.729510598;0.832256161;-0.910058972;0.973921064;1.435530698;-0.333664419
615;young;male;B;0.273849129;-0.232155888;-0.460578643;-2.446768265;0.491086143;0.168042792;1.462134895;-1.007532634;-1.234312181;0.241104849;-1.374933595;-1.124539258
616;old;female;C;1.246058864;-0.851797676;-0.3402144;0.572632149;0.484015447;-0.355303431;-0.400407084;-0.046860933;-1.778655252;-0.868515763;1.363288109;-0.75062187
617;young;male;A;0.113290686;0.649638076;1.413389802;1.68728986;-0.892017401;0.582676518;3.708654461;-0.117914658;0.120969421;2.48411669;-0.778902838;1.200889103
618;middle;female;A;1.091151005;1.926621659;0.949444151;1.445148941;-1.266093461;-2.09828579;-3.991300392;0.803558723;-0.761133497;-1.815841169;0.254536025;-1.55315027
619;young;male;C;-0.407831359;0.235722484;-0.051412136;0.305707748;-0.719994255;0.688288308;1.152668112;-0.122404309;-2.240961128;2.354082448;1.059604815;0.149458097
620;middle;male;B;-0.51952915;-0.642551576;-1.485125319;-0.138171822;-1.829108086;-0.85636174;-2.473373125;-0.838194361;-2.816971359;0.113589879;-2.962336146;-0.224420807
621;young;female;C;-0.045303721;-0.69576968;-0.778155906;-0.144148369;-0.769037808;1.345065682;2.175724841;-2.295371483;-3.280868178;2.491443613;-0.676533337;0.798612967
622;young;male;B;0.172172067;1.094033816;2.672282014;-0.494909349;1.108939275;-0.14475565;-1.031454461;0.624452205;-0.710702077;0.704274769;-1.367625248;-0.697308684
623;middle;female;A;-0.871331847;-1.073531147;-0.12433224;-1.109972219;-1.623512718;0.214867384;-0.512344436;-0.272648651;-2.319884913;0.263793503;-0.206899674;0.688570891
624;young;female;B;0.253356675;-0.17692746;0.915989561;-0.676644998;0.840702801;1.032007594;-0.09429897;-2.118435823;-2.299476462;-0.285521539;0.101700264;1.074533453
625;old;male;C;-1.125378428;-1.985090599;-0.996555972;0.020287559;-0.105475973;1.053592054;1.499603093;-2.031909708;-0.457918193;2.756390613;1.911640549;0.358889652
626;young;male;C;-0.201948936;0.707335672;1.321830843;0.618152896;-0.702104824;1.873040401;5.13529343;-0.275212346;-1.787494978;2.259355224;0.719630764;-1.436054941
627;young;female;B;-0.763639344;-1.085867373;-0.664429916;-0.354871234;-0.528446599;0.254395603;1.05277801;-1.831299496;-1.961188394;-0.932924617;0.929526971;1.110847367
628;old;female;B;-0.111534806;-0.327229911;-0.246410511;-0.726320448;0.083934633;0.980531145;1.131141515;0.857134169;-0.963593471;1.324921623;2.547498149;-0.848919363
629;young;female;A;-1.812163774;0.343572008;2.615737321;0.727353876;-0.423957762;-2.916230012;-6.595929995;0.909321421;-2.77459256;1.203572187;-0.552015587;0.506455695
630;middle;male;B;0.307089576;1.471112941;0.903567583;1.360239685;0.472899327;1.240573304;2.340046572;0.601731722;0.62312787;1.011256526;1.620486948;-1.694963731
631;middle;male;B;-1.436697552;-0.571155007;0.848696079;-0.117869371;0.861558998;0.999692275;1.841941333;-0.500004994;-0.065448149;1.939352625;0.077912913;-0.101812016
632;young;female;B;1.925722548;2.720329382;0.72249161;2.631534068;1.990279953;1.884970176;5.518949496;0.634738101;-2.955645748;3.980890558;1.083197759;-0.282547835
633;young;male;C;0.416704648;-0.104868549;0.04234606;0.806542138;2.013998325;0.520973337;1.126316259;2.752065685;-2.045378084;2.195008903;1.008824945;-0.608132218
634;middle;female;B;-0.49633762;-0.296636046;-0.602183614;-0.248989716;0.260091976;0.255490765;0.467627166;1.801411162;-1.017907462;-0.577240637;1.434081943;0.68856602
635;old;female;B;0.773822123;-0.945481266;-0.493089152;-0.073176119;0.032655178;0.025562072;1.284105736;0.185682357;-0.487425487;0.317106876;1.845768509;-2.18735098
636;middle;female;A;-0.337623953;0.045306666;-0.789294559;0.397350901;-0.180699994;-1.942397322;-2.173254216;0.508706542;-1.086236533;1.158785555;0.839814527;0.223125998
637;young;female;B;-1.305498468;-0.25703722;-2.499138085;0.763048052;2.677184465;0.81399644;2.366906943;0.959188204;0.038916332;-0.013908528;1.759626886;0.278205067
638;old;female;A;1.130684257;1.602872733;2.085699105;1.346869325;-0.64966023;-0.311247409;0.252509789;0.823001789;-1.5541893;2.29066972;-1.509875876;-1.957443721
639;old;male;A;-2.028032822;-1.8365834;-1.930092674;-1.682563673;0.024438429;0.70697992;-1.32813228;0.029356823;-3.105126339;0.476903756;-0.157962745;-1.359785921
640;young;female;B;0.185745932;1.1601642;1.842780836;1.246159095;1.03680871;-1.89683;-3.3547465;0.551327017;-2.180254849;0.165117331;-1.429843584;0.218434811
641;middle;male;C;-1.906940931;-0.62658887;-0.204948825;-1.320274573;-0.443088519;1.027948708;1.636492587;-2.02834149;-3.415115976;1.398008223;-0.311114535;-0.460013995
642;old;male;C;-0.074899446;0.802204127;1.201316302;1.426770081;0.329616359;-0.516301976;-1.355502424;0.504247842;-0.20692612;2.03652384;1.859648005;0.878466593
643;old;male;C;0.261333944;0.290181725;1.743971975;-0.672197563;-1.597001825;0.458419698;0.950972454;0.327661829;-0.606890194;1.502371609;0.805230431;-1.413007536
